rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source,duplicate_flag,kijiji_url,kijiji_price,kijiji_seller_type
67,2022,Honda,Odyssey,Touring ONE OWNER / TOURING PACKAGE / FULLY LOADED,1,45898,No change noted,First seen this week,0,45898,45898,0,0,52830,3.5L,Gasoline,Accident reported,N/A,Lexus of Royal Oak,Dealer,"7677 - 112 Avenue NW, CALGARY, AB, T3R 1R8","CALGARY, AB",145,address,afeee0e2-bd83-45de-872f-a25f9502baaa,https://www.autotrader.ca/offers/honda-odyssey-touring-one-owner-touring-package-fully-loaded-gasoline-white-cat_ma31gr200642tr11947-afeee0e2-bd83-45de-872f-a25f9502baaa,0.7045661153027655,AutoTrader,No,,,
68,2023,Honda,Odyssey,"Touring, Leather, No accidents, Low kms!",1,48990,No change noted,First seen this week,0,48990,48990,0,0,39891,3.5L,Gasoline,No accidents reported,N/A,Go Airdrie Honda,Dealer,"2971 Main Street SW, AIRDRIE, AB, T4B 3G5","AIRDRIE, AB",118,city_center,66f4fc16-328d-4e61-bfaf-e33b5cc1fcac,https://www.autotrader.ca/offers/honda-odyssey-touring-leather-no-accidents-low-kms-gasoline-white-cat_ma31gr200642tr11947-66f4fc16-328d-4e61-bfaf-e33b5cc1fcac,0.7166467952078263,AutoTrader,No,,,
69,2022,Honda,Odyssey,"Touring (Heated Seats,Navi,Blind Spot) Low Km's",1,45924,No change noted,First seen this week,0,45924,45924,0,0,62501,3.5L,Gasoline,Accident reported,N/A,Calgary Honda,Dealer,"11700 Lake Fraser Drive SE, CALGARY, AB, T2J7J5","CALGARY, AB",162,address,5c65585f-afc9-488c-82f6-f4b4aaa03bc0,https://www.autotrader.ca/offers/honda-odyssey-touring-heated-seats-navi-blind-spot-low-kms-gasoline-grey-cat_ma31gr200642tr11947-5c65585f-afc9-488c-82f6-f4b4aaa03bc0,0.7187850961457606,AutoTrader,No,,,
70,2023,Honda,Odyssey,"Touring (Heated/Vented Seats,Navi,Blind Spot) Loca",1,47261,No change noted,First seen this week,0,47261,47261,0,0,53361,3.5L,Gasoline,Accident reported,N/A,Calgary Honda,Dealer,"11700 Lake Fraser Drive SE, CALGARY, AB, T2J7J5","CALGARY, AB",162,address,b014b05a-a31b-40e3-a5ee-2a30d0adcf09,https://www.autotrader.ca/offers/honda-odyssey-touring-heated-vented-seats-navi-blind-spot-loca-gasoline-white-cat_ma31gr200642tr11947-b014b05a-a31b-40e3-a5ee-2a30d0adcf09,0.7222938794306353,AutoTrader,No,,,
71,2023,Honda,Odyssey,Touring,1,45998,No change noted,First seen this week,0,45998,45998,0,0,68636,3.5L,Gasoline,Unknown,N/A,Silverhill Acura,Dealer,"5728 Macleod Trail South, CALGARY, AB, T2H 0J6","CALGARY, AB",149,city_center,bf07eb84-aea4-4bf0-a892-2851ae9184c0,https://www.autotrader.ca/offers/honda-odyssey-touring-gasoline-grey-cat_ma31gr200642tr11947-bf07eb84-aea4-4bf0-a892-2851ae9184c0,0.7238761147412517,AutoTrader,No,,,
72,2019,Honda,Odyssey,EX-L Navi,1,32995,No change noted,First seen this week,0,32995,32995,0,0,106479,3.5L,Gasoline,Unknown,N/A,Anderson Motors,Dealer,"3333 6th Avenue East, Prince Albert, SK, S6V8C8","Prince Albert, SK",639,city_center,c6319c2e-89ee-4c9e-b073-2307ef9e6288,https://www.autotrader.ca/offers/honda-odyssey-ex-l-navi-gasoline-cat_ma31gr200642tr13180-c6319c2e-89ee-4c9e-b073-2307ef9e6288,0.7261736978971908,AutoTrader,No,,,
73,2019,Honda,Odyssey,EX | SUNROOF | DVD | HEATED SEATS |,1,30995,No change noted,First seen this week,0,30995,30995,0,0,118172,3.5L,Gasoline,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,d7fd53c4-052d-4bc2-97c5-3d480202ceed,https://www.autotrader.ca/offers/honda-odyssey-ex-sunroof-dvd-heated-seats-gasoline-grey-cat_ma31gr200642tr11789-d7fd53c4-052d-4bc2-97c5-3d480202ceed,0.7474005578343657,AutoTrader,No,,,
74,2022,Honda,Odyssey,EX-L NAV | Leather Interior | Power Sliding Doors,1,35092,No change noted,First seen this week,0,35092,35092,0,0,120772,3.5L,Gasoline,Unknown,N/A,Mazda of Grande Prairie,Dealer,"12709-100 Street, Grande Prairie, AB, T8V4H2","Grande Prairie, AB",577,address,617e3704-feea-4e77-9401-172e893df90d,https://www.autotrader.ca/offers/honda-odyssey-ex-l-nav-leather-interior-power-sliding-doors-gasoline-blue-cat_ma31gr200642tr13180-617e3704-feea-4e77-9401-172e893df90d,0.7516557462155998,AutoTrader,No,,,
75,2018,Honda,Odyssey,Touring Auto POWER DOORS! SUNROOF! NAVIGATION!,1,25895,No change noted,First seen this week,0,25895,25895,0,0,179070,3.5L,Gasoline,Unknown,N/A,Kelowna Hyundai,Dealer,"1638 Cary Rd, Kelowna, BC, V1X2B9","Kelowna, BC",747,address,7794aeb0-f28f-4f71-89e5-89d8013be9fd,https://www.autotrader.ca/offers/honda-odyssey-touring-auto-power-doors-sunroof-navigation-gasoline-white-cat_ma31gr200642tr11947-7794aeb0-f28f-4f71-89e5-89d8013be9fd,0.7547244327079182,AutoTrader,No,,,
76,2020,Honda,Odyssey,"EX Auto ! 8 Passenger Family Van, Power Sliding Do",1,37995,No change noted,First seen this week,0,37995,37995,0,0,67073,3.5L,Gasoline,No accidents reported,N/A,Kelowna KIA,Dealer,"3777 BC-97, Kelowna, BC, V1X 5C3","Kelowna, BC",753,address,53a9a84d-b2c2-4eac-9beb-b0ffa78a383a,https://www.autotrader.ca/offers/honda-odyssey-ex-auto-8-passenger-family-van-power-sliding-do-gasoline-white-cat_ma31gr200642-53a9a84d-b2c2-4eac-9beb-b0ffa78a383a,0.7551462549858006,AutoTrader,No,,,
77,2019,Honda,Odyssey,EX-L RES,1,34995,No change noted,First seen this week,0,34995,34995,0,0,137405,3.5L,Gasoline,Accident reported,N/A,Carget Automotive,Dealer,"518 51st Street, Saskatoon, SK, S7K7L1","Saskatoon, SK",541,address,71b807ab-8976-4aef-9dab-88f459e6281a,https://www.autotrader.ca/offers/honda-odyssey-ex-l-res-gasoline-white-cat_ma31gr200642tr13181-71b807ab-8976-4aef-9dab-88f459e6281a,0.7622773917037857,AutoTrader,No,,,
78,2020,Honda,Odyssey,VdpUrlEn,1,35800,No change noted,First seen this week,0,35800,35800,0,0,120606,3.5L,Gasoline,Unknown,N/A,Bannister Honda,Dealer,"6425 Highway 97N, VERNON, BC, V1B3R4","VERNON, BC",699,city_center,054e558a-c015-4de9-b066-543071a4bc12,https://www.autotrader.ca/offers/honda-odyssey-vdpurlen-gasoline-white-cat_ma31gr200642tr13181-054e558a-c015-4de9-b066-543071a4bc12,0.7818621627869388,AutoTrader,No,,,
79,2019,Honda,Odyssey,EX-L | DVD PKG,1,32990,No change noted,First seen this week,0,32990,32990,0,0,137942,3.5L,Gasoline,Accident reported,N/A,WOW CARS,Dealer,"1800 Winnipeg Street, Regina, SK, S4P 1G2","Regina, SK",787,address,f5ed2e36-95eb-4bda-ab12-9dff48e7870f,https://www.autotrader.ca/offers/honda-odyssey-ex-l-dvd-pkg-gasoline-white-cat_ma31gr200642-f5ed2e36-95eb-4bda-ab12-9dff48e7870f,0.7891184607681747,AutoTrader,No,,,
80,2023,Honda,Odyssey,Black Edition - REMOTE START | NAV | FWD,1,44255,No change noted,First seen this week,0,44255,44255,0,0,57939,3.5L,Gasoline,Unknown,N/A,Kamloops Honda,Dealer,"1308 Josep Way, KAMLOOPS, BC, V2H1N6","KAMLOOPS, BC",760,address,6f97c277-ad7c-4661-9b58-a9ed9d326675,https://www.autotrader.ca/offers/honda-odyssey-black-edition-remote-start-nav-fwd-gasoline-white-cat_ma31gr200642tr13176-6f97c277-ad7c-4661-9b58-a9ed9d326675,0.8102357545362953,AutoTrader,No,,,
